job_change_intention,city_development_index,male,relevent_experience,education_level,experience,last_new_job,training_hours
1,0.926,1,1,3,18,5,116
1,0.92,1,1,5,15,5,89
0,0.92,1,0,3,4,1,64
0,0.802,1,1,5,1,1,112
0,0.897,1,1,5,3,-1,42
1,0.682,1,0,5,0,1,21
0,0.92,0,1,5,5,3,107
1,0.624,1,1,5,6,1,58
0,0.55,1,1,5,1,1,87
0,0.666,0,1,5,4,1,14
0,0.92,1,1,5,18,1,56
0,0.926,1,1,5,16,5,18
1,0.624,1,1,5,13,5,2
0,0.897,1,1,5,12,2,13
1,0.89,1,1,5,9,2,8
1,0.624,1,1,5,5,2,27
0,0.727,1,1,5,18,5,182
1,0.55,1,1,5,5,1,74
0,0.915,1,0,5,15,-1,28
0,0.91,1,1,5,7,1,52
0,0.92,1,1,5,19,1,96
0,0.92,0,0,5,4,1,20
1,0.55,1,1,5,7,2,72
0,0.92,1,1,5,13,5,11
0,0.925,1,0,3,0,-1,204
0,0.92,1,0,5,7,1,192
1,0.855,1,1,5,9,1,36
1,0.682,0,1,5,7,1,23
0,0.743,1,1,5,6,4,166
0,0.926,1,1,5,4,1,30
0,0.836,1,1,5,19,2,132
0,0.926,1,1,3,7,2,43
0,0.91,1,1,5,20,1,103
0,0.926,1,0,3,10,2,42
0,0.92,1,0,3,6,4,27
0,0.926,1,1,5,6,-1,106
0,0.624,1,1,5,6,1,23
0,0.913,1,1,1,7,1,9
1,0.92,0,0,5,4,1,28
0,0.92,1,1,5,13,4,17
0,0.624,1,0,5,4,-1,55
0,0.923,1,0,5,10,5,17
0,0.55,1,1,5,17,5,107
0,0.897,0,1,5,7,1,48
0,0.92,0,0,5,2,2,54
0,0.924,0,1,3,14,5,142
0,0.624,1,1,5,3,1,158
0,0.89,1,1,3,19,5,46
0,0.91,1,0,5,6,5,24
0,0.92,1,1,5,19,1,30
0,0.698,1,0,5,7,3,8
0,0.624,1,1,5,4,2,17
0,0.807,0,0,5,5,1,94
0,0.754,1,1,5,4,1,15
0,0.645,1,1,5,13,1,96
0,0.91,1,0,5,2,1,90
0,0.939,1,1,5,14,5,112
1,0.624,1,0,5,0,1,28
0,0.939,0,1,5,9,1,51
0,0.924,1,1,5,5,5,34
0,0.926,1,0,5,6,-1,16
1,0.624,1,1,5,10,-1,28
0,0.579,1,1,5,8,1,21
1,0.624,1,1,5,6,4,58
0,0.91,1,1,5,2,2,87
0,0.92,0,0,5,4,2,166
0,0.92,1,0,5,12,-1,26
0,0.91,1,0,5,4,1,22
0,0.92,1,1,5,14,2,60
0,0.92,1,1,5,17,5,85
1,0.92,1,0,5,2,-1,47
0,0.897,1,1,5,10,1,24
0,0.802,1,1,3,4,1,27
1,0.624,1,1,5,2,1,6
0,0.925,1,1,1,6,5,28
0,0.92,1,1,5,15,5,37
1,0.624,1,1,5,0,1,324
0,0.924,1,0,5,7,4,53
0,0.762,1,1,5,12,1,22
1,0.624,1,1,5,6,1,70
0,0.91,1,1,5,9,1,50
1,0.624,0,1,5,1,-1,11
0,0.855,0,1,5,2,1,44
0,0.92,0,1,5,7,1,55
0,0.92,1,0,5,6,1,39
0,0.789,1,0,5,3,2,47
0,0.92,1,1,5,13,1,157
1,0.682,0,0,5,1,-1,140
0,0.926,1,1,5,14,1,52
0,0.92,1,1,5,12,5,16
1,0.926,1,1,3,18,-1,21
0,0.939,1,1,5,19,5,112
0,0.836,1,1,5,17,1,19
0,0.92,0,1,5,1,1,125
0,0.794,0,1,5,6,1,182
1,0.556,0,1,5,10,1,57
0,0.91,1,1,5,13,1,97
0,0.91,1,1,3,10,4,38
0,0.767,1,1,5,7,1,57
0,0.893,1,1,3,10,1,47
0,0.893,1,1,5,10,1,155
1,0.725,1,0,5,8,2,10
0,0.92,1,1,5,8,-1,36
0,0.89,1,1,5,8,-1,36
1,0.804,1,1,5,11,1,15
1,0.698,1,1,5,13,5,122
0,0.897,1,1,5,8,1,84
0,0.92,1,1,5,14,2,110
1,0.624,1,1,5,20,5,108
0,0.92,1,1,5,14,1,29
1,0.624,1,1,5,10,3,180
0,0.926,1,1,5,12,1,22
1,0.92,1,1,3,6,2,36
0,0.897,1,1,5,16,2,68
0,0.649,1,1,3,5,-1,25
0,0.743,1,1,5,11,1,23
1,0.624,1,1,5,14,5,9
0,0.91,1,1,5,17,5,34
0,0.855,0,1,5,5,1,48
0,0.923,1,1,5,18,5,31
0,0.915,1,0,5,2,1,202
0,0.92,1,0,5,2,1,53
0,0.698,1,1,5,9,1,166
0,0.92,1,1,5,9,1,102
0,0.91,1,1,5,5,1,101
0,0.624,0,0,3,3,-1,55
0,0.754,1,1,5,19,4,74
1,0.92,1,0,5,8,1,64
0,0.897,1,0,3,4,-1,157
0,0.766,0,1,5,6,4,8
0,0.91,1,0,5,5,-1,21
0,0.926,0,1,3,6,-1,23
0,0.92,1,1,5,6,2,74
0,0.83,1,1,5,16,1,56
0,0.743,1,1,5,14,4,47
1,0.624,1,1,5,8,3,81
0,0.624,1,1,5,6,1,56
0,0.743,1,1,5,11,2,46
0,0.915,1,0,3,2,1,34
1,0.92,1,1,5,3,3,5
0,0.666,1,1,3,6,1,19
0,0.579,1,0,3,3,-1,78
0,0.91,1,1,5,1,-1,58
0,0.92,1,0,5,3,1,19
0,0.923,1,1,5,9,2,45
0,0.926,1,1,3,20,5,90
0,0.698,1,1,5,10,-1,40
1,0.624,1,1,5,5,2,46
0,0.939,1,1,5,4,1,135
1,0.738,1,1,5,15,1,17
0,0.92,1,0,5,2,1,12
0,0.92,1,0,5,8,1,89
0,0.926,1,1,5,13,1,97
0,0.897,1,1,5,9,1,112
1,0.92,1,0,5,1,1,53
0,0.926,1,0,5,6,1,16
0,0.92,1,0,3,4,1,81
0,0.92,1,0,3,6,1,14
0,0.92,1,1,5,10,1,314
1,0.802,1,0,5,8,1,36
0,0.884,1,1,5,15,1,80
1,0.624,0,0,5,4,1,3
0,0.92,1,1,5,10,1,3
0,0.68,1,0,5,10,-1,22
0,0.92,1,1,5,15,3,64
0,0.926,1,1,5,15,1,3
0,0.913,1,1,5,7,1,84
1,0.698,1,1,5,4,1,28
0,0.92,1,1,5,4,1,29
0,0.624,1,1,3,4,-1,75
1,0.624,1,1,5,8,2,113
0,0.92,0,1,5,2,1,8
0,0.91,1,0,5,15,5,147
0,0.92,1,1,5,13,5,39
0,0.939,1,0,5,5,-1,48
0,0.624,1,1,5,3,1,198
0,0.92,1,1,5,5,1,66
0,0.766,1,1,5,3,1,154
0,0.92,0,1,5,10,1,34
1,0.624,1,0,5,2,1,57
0,0.92,1,1,5,0,1,34
0,0.827,1,1,5,5,1,94
0,0.802,1,1,5,7,1,19
0,0.926,1,0,3,3,1,22
0,0.754,1,0,5,13,5,42
1,0.527,0,0,3,0,-1,48
1,0.558,1,0,5,8,-1,47
0,0.926,1,1,3,9,2,106
1,0.802,1,1,5,3,1,27
0,0.624,0,0,5,2,1,7
1,0.624,1,1,5,1,-1,19
1,0.762,1,1,5,14,3,77
0,0.903,1,1,5,7,1,69
0,0.827,1,1,5,9,1,72
1,0.698,1,0,5,5,4,56
1,0.92,1,0,5,1,1,12
1,0.843,0,1,5,13,4,44
0,0.92,1,1,5,16,5,42
0,0.91,1,1,5,13,5,34
1,0.92,0,0,5,3,1,77
0,0.91,1,1,5,15,5,28
0,0.92,1,1,5,7,1,27
0,0.949,1,0,5,3,1,23
0,0.89,1,1,5,13,3,75
0,0.923,1,0,5,19,5,31
0,0.92,1,1,5,6,2,13
0,0.764,1,1,5,6,1,45
0,0.923,1,0,5,14,2,168
1,0.92,1,0,5,6,5,56
1,0.493,1,1,5,6,1,15
0,0.939,0,1,5,6,1,7
1,0.92,1,1,5,10,5,31
0,0.92,0,1,5,6,1,36
0,0.624,1,1,5,16,5,128
0,0.899,1,1,5,16,1,20
0,0.926,1,1,5,7,1,120
0,0.92,1,1,5,18,2,6
0,0.926,1,1,5,5,5,37
1,0.624,1,0,5,4,1,11
0,0.92,1,0,5,4,1,222
0,0.897,1,1,5,10,1,5
0,0.91,1,0,5,2,1,82
0,0.92,1,1,5,5,1,34
0,0.926,1,0,5,4,2,21
1,0.903,1,1,5,11,2,258
0,0.91,1,1,5,7,1,316
1,0.92,1,1,5,7,1,87
0,0.689,1,1,5,5,1,12
1,0.624,1,1,5,6,-1,2
0,0.923,1,1,5,7,4,26
0,0.939,1,0,5,12,5,44
0,0.804,1,1,5,16,1,166
0,0.92,1,1,5,6,3,40
0,0.804,1,1,5,7,1,88
0,0.884,1,1,5,11,1,72
1,0.767,1,1,5,0,1,54
0,0.92,1,1,5,18,1,6
1,0.55,1,1,5,2,1,65
0,0.924,1,1,5,9,4,7
0,0.836,1,1,5,10,2,47
0,0.92,1,1,5,11,1,75
0,0.926,1,1,3,16,-1,66
1,0.884,1,1,5,7,2,25
0,0.804,1,0,5,4,-1,54
0,0.743,0,0,3,4,-1,22
0,0.624,1,1,5,16,1,146
0,0.698,1,0,5,5,1,20
0,0.939,1,0,3,3,-1,9
0,0.92,1,1,5,2,1,158
1,0.624,1,1,5,10,5,96
1,0.848,1,0,5,8,-1,56
1,0.878,1,0,3,10,1,17
0,0.887,1,0,3,2,-1,10
0,0.855,0,0,5,5,1,100
0,0.698,1,1,5,19,1,7
0,0.92,1,1,5,8,3,8
0,0.939,1,1,5,11,4,6
0,0.555,1,0,5,2,2,120
1,0.92,1,0,5,16,5,74
0,0.897,1,0,5,14,2,44
0,0.865,0,1,5,2,1,39
0,0.92,1,1,5,8,1,10
0,0.91,1,1,5,5,1,70
0,0.856,0,1,5,8,1,222
0,0.556,1,1,5,7,1,102
0,0.926,1,1,5,14,5,17
0,0.92,1,1,5,6,1,39
0,0.92,1,1,5,17,3,12
0,0.91,1,1,5,9,1,4
1,0.555,1,0,5,2,-1,25
0,0.92,0,1,5,15,2,107
0,0.855,1,1,5,16,1,53
0,0.897,1,1,5,4,2,34
0,0.92,1,0,5,3,-1,107
0,0.92,1,1,5,14,1,11
0,0.795,1,1,5,4,1,8
0,0.804,1,1,5,14,1,28
0,0.847,1,1,5,15,3,35
0,0.899,1,1,5,15,2,6
1,0.527,1,1,5,13,5,20
0,0.926,1,0,5,8,2,121
0,0.897,1,0,5,3,-1,26
0,0.897,0,1,5,2,1,56
1,0.92,1,1,5,3,1,109
0,0.92,1,1,5,10,3,39
0,0.92,1,1,5,4,2,101
0,0.926,1,1,3,6,5,52
0,0.624,0,1,5,9,1,15
0,0.91,1,0,5,2,1,13
0,0.448,1,1,5,7,1,28
0,0.788,0,1,5,20,2,6
1,0.92,1,0,5,7,4,24
0,0.939,1,1,5,14,2,13
1,0.624,1,1,5,14,1,78
0,0.796,1,1,5,17,1,4
0,0.624,1,1,5,5,1,42
0,0.843,1,1,3,4,2,144
1,0.92,1,1,5,12,3,12
0,0.926,0,1,5,7,2,83
0,0.897,1,1,5,7,4,45
1,0.92,0,1,5,0,1,42
0,0.92,1,1,5,7,3,52
0,0.804,1,1,5,10,5,85
0,0.926,1,1,5,9,1,19
0,0.896,1,1,5,9,3,20
0,0.949,1,0,5,9,1,11
1,0.698,1,1,5,18,5,48
0,0.92,1,1,5,15,5,198
1,0.92,1,0,5,3,-1,11
0,0.884,1,1,5,11,1,120
0,0.92,1,0,5,16,5,60
0,0.897,1,1,5,3,1,22
0,0.624,1,1,5,3,1,44
0,0.794,1,1,5,12,5,25
1,0.92,0,0,5,9,1,106
0,0.624,1,0,3,3,1,56
1,0.738,1,0,5,2,-1,51
0,0.92,1,1,5,13,5,8
0,0.448,1,0,3,4,-1,31
1,0.92,1,0,5,2,-1,42
1,0.855,1,1,5,5,2,28
1,0.855,0,1,5,9,2,42
1,0.762,1,1,5,14,5,16
1,0.92,1,1,5,20,4,58
1,0.926,1,1,5,14,4,22
0,0.92,1,0,5,4,1,151
0,0.903,1,1,5,9,1,12
1,0.624,1,1,5,6,2,42
1,0.698,1,1,5,10,5,46
0,0.91,1,1,5,16,5,15
0,0.92,1,1,5,4,1,42
1,0.55,1,0,3,2,1,10
0,0.624,1,1,5,3,1,108
0,0.624,1,1,5,6,5,6
1,0.68,1,1,5,4,1,46
0,0.924,1,1,5,7,5,23
0,0.743,0,1,5,9,4,9
0,0.92,1,1,5,9,2,27
1,0.527,1,1,5,0,1,22
0,0.884,1,1,5,11,2,42
0,0.91,1,1,5,5,1,14
1,0.624,1,1,5,7,2,46
0,0.856,1,0,5,9,1,119
0,0.92,1,0,3,1,-1,40
1,0.624,1,0,5,4,-1,44
0,0.92,1,0,5,14,1,17
0,0.92,1,1,5,6,2,24
1,0.92,1,1,5,14,4,166
0,0.926,1,1,3,13,5,34
0,0.939,1,1,5,10,4,7
0,0.73,1,0,5,4,-1,326
0,0.926,1,0,3,3,1,112
0,0.896,1,1,5,6,1,109
0,0.92,1,1,5,10,4,26
0,0.926,1,0,5,8,1,20
0,0.92,1,1,5,3,1,17
0,0.855,1,0,3,0,-1,37
1,0.624,1,1,5,3,2,154
0,0.924,1,1,5,10,1,13
0,0.92,1,1,5,12,1,113
1,0.92,1,0,3,7,1,56
1,0.624,1,1,5,3,1,51
0,0.92,1,1,5,9,1,28
1,0.939,1,1,5,15,5,7
1,0.762,1,1,5,5,1,28
0,0.926,1,0,5,10,1,10
0,0.689,0,1,5,19,1,125
1,0.91,1,0,5,2,-1,80
0,0.949,1,0,3,2,-1,12
1,0.92,1,1,5,7,1,56
0,0.91,1,0,5,6,-1,84
0,0.926,1,1,5,5,1,18
0,0.624,1,0,3,7,2,25
0,0.847,1,1,5,10,1,67
1,0.624,1,1,5,9,5,91
1,0.647,1,1,5,4,1,13
0,0.843,1,1,3,5,3,65
0,0.91,1,1,5,8,1,51
0,0.55,1,0,5,8,1,57
1,0.624,1,1,5,3,2,45
0,0.92,1,1,5,15,5,22
0,0.624,1,1,5,10,1,24
0,0.92,1,1,5,20,-1,107
0,0.794,1,1,5,17,4,118
1,0.624,1,1,5,6,1,99
0,0.895,1,1,5,18,1,20
0,0.895,1,0,5,10,2,94
0,0.91,1,0,5,4,1,122
0,0.92,0,1,5,15,1,51
0,0.92,0,1,5,20,1,25
0,0.92,1,0,5,5,-1,98
1,0.743,1,1,5,7,1,61
0,0.624,1,1,5,0,1,59
0,0.897,1,1,5,10,2,202
0,0.926,1,1,5,14,5,117
0,0.91,1,1,3,10,1,89
0,0.754,1,1,5,12,2,56
1,0.91,1,0,5,8,-1,16
0,0.939,1,1,5,7,2,26
0,0.55,1,1,5,4,1,97
1,0.92,1,1,5,2,1,98
0,0.91,1,1,5,15,3,125
1,0.558,1,0,5,4,1,53
0,0.897,1,1,5,7,1,46
0,0.92,1,1,5,7,1,57
1,0.624,1,1,5,0,5,78
1,0.92,1,1,5,7,4,4
1,0.624,1,1,5,9,1,74
0,0.92,1,1,5,5,4,25
1,0.624,1,0,5,3,-1,31
0,0.896,1,0,5,7,1,54
0,0.55,0,1,5,5,1,280
0,0.92,1,1,5,17,5,106
0,0.92,1,1,5,14,1,54
0,0.926,1,1,5,7,5,5
0,0.893,1,1,5,11,1,54
0,0.91,1,1,5,12,5,41
0,0.698,1,1,5,5,2,6
0,0.926,1,0,3,1,-1,58
1,0.624,1,1,5,8,1,48
1,0.855,1,1,5,7,3,52
0,0.92,1,1,5,16,5,45
0,0.887,1,1,5,9,1,24
1,0.92,0,1,5,19,5,48
0,0.624,1,1,5,7,1,92
0,0.624,1,1,5,17,1,134
1,0.776,0,1,5,17,5,13
1,0.698,1,1,5,6,1,35
0,0.624,1,1,5,16,5,143
1,0.897,1,1,5,5,1,100
0,0.897,1,1,5,16,5,11
0,0.624,1,1,5,11,1,134
0,0.92,1,1,5,12,4,66
1,0.624,1,1,5,10,1,59
0,0.855,1,0,3,2,-1,22
0,0.693,1,1,5,3,1,51
0,0.91,1,1,5,7,4,22
1,0.624,1,1,5,6,1,17
0,0.91,1,1,5,5,1,54
0,0.91,1,1,5,2,1,58
0,0.624,1,1,5,11,5,25
0,0.698,1,0,5,6,1,31
0,0.92,1,1,5,7,1,77
0,0.92,0,1,5,12,5,10
0,0.682,0,1,5,7,4,18
0,0.92,1,1,5,14,5,182
0,0.92,1,1,5,10,1,48
0,0.926,1,1,5,19,1,168
0,0.92,1,1,5,7,1,28
0,0.92,1,0,3,2,-1,42
0,0.926,1,0,3,6,-1,72
0,0.884,0,1,5,9,2,54
0,0.624,1,1,5,9,5,52
0,0.624,1,0,3,1,-1,202
0,0.754,1,0,3,4,2,66
0,0.92,1,1,5,15,5,26
0,0.926,1,1,5,16,3,58
1,0.91,1,1,5,12,5,64
0,0.698,1,1,5,10,1,37
0,0.754,1,1,3,13,4,90
0,0.887,1,1,5,18,3,34
0,0.682,1,1,5,7,1,73
1,0.893,1,1,5,5,2,64
0,0.698,1,1,5,6,1,100
0,0.624,1,1,5,4,2,33
0,0.848,1,1,5,6,1,11
0,0.899,1,0,5,14,1,69
1,0.624,1,1,5,6,1,50
1,0.624,1,0,5,1,1,9
0,0.926,1,1,5,11,1,90
1,0.767,1,0,5,9,5,24
0,0.92,0,0,5,4,1,23
0,0.92,1,1,1,10,1,14
1,0.884,1,1,5,7,2,45
0,0.92,1,1,5,5,1,13
0,0.884,1,0,3,8,1,113
0,0.624,0,1,5,8,1,92
0,0.92,1,1,5,10,1,61
0,0.754,1,1,5,4,2,24
1,0.624,1,1,5,5,1,50
0,0.848,1,0,5,0,1,57
0,0.926,1,1,5,6,1,240
0,0.802,1,0,5,11,5,48
1,0.92,1,1,5,17,4,192
0,0.691,1,0,3,7,1,138
0,0.895,1,1,5,19,2,14
0,0.878,1,0,5,10,1,25
0,0.92,1,1,5,10,5,24
0,0.91,1,0,1,5,-1,62
1,0.624,0,1,5,0,1,16
0,0.855,1,1,5,7,1,22
0,0.91,1,1,5,16,1,90
0,0.91,1,0,5,5,1,77
0,0.897,0,1,5,6,1,17
0,0.884,1,1,5,1,1,37
0,0.624,1,0,5,2,-1,146
0,0.91,1,1,5,9,1,51
1,0.923,1,1,5,5,4,15
0,0.893,1,1,3,16,5,35
0,0.827,1,1,5,18,2,18
1,0.624,1,1,5,3,2,138
0,0.91,1,0,3,6,-1,51
1,0.92,1,0,3,5,1,17
0,0.83,1,1,5,10,2,70
0,0.91,0,1,5,4,1,108
1,0.55,1,1,5,8,1,24
0,0.924,1,1,5,14,2,107
0,0.897,1,1,5,5,1,27
0,0.893,1,1,3,20,1,167
0,0.92,1,1,5,19,1,72
0,0.923,1,0,5,14,1,72
0,0.624,0,0,5,0,1,36
0,0.776,1,1,5,18,5,51
0,0.91,1,1,5,14,2,77
0,0.887,1,1,5,18,2,16
0,0.836,1,0,5,8,1,7
0,0.897,1,0,5,7,2,53
0,0.848,1,1,5,15,1,31
0,0.92,1,1,5,10,5,10
1,0.624,1,0,5,5,-1,9
1,0.682,1,1,5,9,5,88
1,0.624,1,1,5,7,1,160
0,0.92,1,1,5,10,5,146
0,0.91,1,0,3,3,1,35
0,0.738,1,0,5,10,-1,48
0,0.924,1,1,3,15,5,50
0,0.865,1,0,1,5,-1,40
0,0.949,1,0,3,7,5,288
0,0.924,1,1,5,15,3,6
0,0.91,1,0,5,20,2,14
1,0.624,1,1,5,5,2,196
0,0.855,1,1,5,16,1,8
0,0.624,1,1,5,12,5,17
0,0.647,1,1,5,13,1,41
0,0.896,1,1,5,13,-1,34
0,0.55,1,1,5,9,5,14
0,0.92,1,1,3,10,1,57
0,0.855,0,0,5,3,2,9
0,0.92,1,1,5,4,1,114
1,0.624,1,0,5,4,-1,48
0,0.804,1,1,5,9,5,98
0,0.92,1,1,5,14,1,34
1,0.794,1,1,5,11,2,41
0,0.836,1,1,5,9,1,17
0,0.91,1,1,5,7,4,26
0,0.92,1,1,5,15,2,102
0,0.926,1,0,5,6,-1,50
0,0.698,1,1,5,9,1,70
0,0.92,1,0,3,5,-1,144
0,0.722,1,1,5,2,1,14
0,0.624,0,1,5,4,2,30
1,0.92,1,0,5,9,1,49
1,0.624,1,1,5,17,3,90
1,0.555,1,0,5,3,1,336
0,0.926,1,0,3,7,-1,58
0,0.743,1,1,5,1,1,2
1,0.624,1,1,5,17,5,168
0,0.91,1,1,5,10,5,47
1,0.624,1,0,5,0,-1,70
0,0.895,1,0,3,7,5,86
0,0.92,1,1,5,6,1,22
0,0.92,1,1,5,3,5,29
0,0.91,1,1,5,9,5,21
0,0.624,1,1,5,3,1,204
0,0.624,1,1,5,8,3,108
0,0.926,1,1,5,15,1,51
0,0.939,1,1,5,11,5,72
0,0.92,1,1,5,11,1,67
0,0.92,1,1,5,11,2,28
1,0.624,1,1,5,1,1,182
0,0.855,1,0,1,9,4,62
0,0.92,1,1,5,6,2,130
0,0.555,1,1,5,7,1,112
1,0.92,1,1,5,9,2,78
0,0.893,1,1,5,12,1,107
0,0.92,1,1,5,19,2,48
0,0.92,1,1,5,7,1,74
0,0.754,1,1,5,9,1,8
0,0.91,1,1,5,12,3,18
0,0.893,1,1,3,12,5,109
0,0.754,1,0,3,5,2,23
0,0.855,1,1,5,10,3,14
0,0.624,1,1,5,3,1,58
0,0.895,1,0,5,6,2,73
0,0.91,1,1,5,9,5,48
0,0.92,1,1,5,9,1,64
0,0.794,1,1,5,5,2,44
0,0.926,1,1,5,19,2,42
0,0.92,1,1,5,10,1,92
0,0.91,1,1,5,12,5,312
1,0.92,1,0,5,9,1,198
0,0.92,0,1,5,16,3,46
0,0.91,0,1,5,17,1,256
1,0.624,1,0,5,2,1,15
0,0.92,0,1,5,6,4,124
0,0.92,1,1,5,3,1,56
1,0.92,1,1,5,7,1,9
0,0.91,1,1,5,15,1,47
0,0.624,1,0,3,4,-1,10
0,0.804,1,1,5,8,1,78
0,0.91,1,1,5,5,5,20
0,0.698,1,0,5,9,-1,5
0,0.939,1,1,5,19,1,31
0,0.926,1,1,5,6,1,68
0,0.92,0,0,5,3,2,21
1,0.794,0,0,5,0,1,12
0,0.794,1,1,5,2,2,46
0,0.92,1,0,5,12,-1,92
0,0.926,1,1,5,10,2,33
1,0.895,0,0,5,7,1,21
1,0.91,1,0,5,14,2,76
0,0.558,1,1,5,14,1,4
0,0.913,1,1,5,10,1,60
0,0.913,1,1,5,19,5,28
0,0.763,1,1,5,7,1,86
0,0.897,1,1,5,1,1,76
0,0.666,1,1,5,6,2,14
1,0.735,1,0,5,2,2,113
0,0.92,1,1,5,4,2,100
0,0.92,1,0,1,4,-1,200
1,0.92,1,1,5,1,1,91
0,0.92,1,0,5,14,1,12
0,0.89,1,0,5,2,-1,50
0,0.74,1,0,3,5,-1,24
0,0.884,1,1,5,15,4,36
0,0.92,1,1,5,14,5,33
0,0.666,1,1,5,14,4,31
0,0.624,1,0,5,3,-1,28
0,0.91,1,1,5,7,1,140
0,0.913,1,1,5,7,1,21
0,0.624,1,1,3,9,1,28
1,0.915,1,1,5,9,2,68
0,0.855,1,0,5,9,5,326
0,0.92,1,1,5,15,1,10
1,0.74,1,0,5,11,2,53
0,0.884,1,1,5,18,5,92
0,0.624,1,1,5,4,1,23
1,0.624,1,1,3,14,5,3
0,0.92,1,1,5,10,3,50
0,0.624,1,1,5,10,1,20
0,0.91,1,1,3,6,1,86
0,0.92,1,1,5,11,2,174
0,0.939,1,1,5,5,1,18
0,0.923,1,1,5,10,1,34
0,0.92,1,1,5,3,1,98
0,0.91,1,1,3,4,1,160
0,0.939,1,1,5,16,1,139
0,0.896,1,1,5,16,2,34
1,0.92,1,0,5,7,5,6
0,0.743,1,1,5,17,5,72
0,0.92,0,0,5,1,1,29
0,0.899,1,1,3,7,-1,30
0,0.926,1,1,5,14,5,98
0,0.624,1,1,5,3,1,100
0,0.624,1,0,5,5,1,32
0,0.92,1,1,5,20,2,6
0,0.924,1,1,5,14,2,21
1,0.926,1,1,5,9,1,150
1,0.92,1,0,3,3,-1,36
0,0.92,1,1,5,8,1,6
0,0.624,1,1,5,9,-1,23
0,0.666,1,0,5,3,1,18
0,0.754,1,1,5,16,5,20
0,0.843,0,1,5,10,1,28
0,0.92,1,0,5,1,-1,86
0,0.924,1,0,5,8,1,87
0,0.893,1,1,5,16,-1,132
1,0.926,1,0,5,14,1,28
0,0.91,1,1,5,17,2,52
0,0.92,1,1,5,6,5,166
0,0.866,1,1,5,16,1,58
0,0.926,1,1,5,5,-1,106
0,0.804,1,1,5,14,5,30
0,0.897,1,1,5,14,2,20
0,0.767,1,0,3,8,-1,65
1,0.794,1,0,5,2,-1,17
0,0.727,1,1,5,4,1,31
1,0.55,1,1,5,6,1,91
0,0.91,1,0,5,7,1,14
0,0.92,1,1,5,4,2,89
1,0.624,1,1,5,11,2,148
1,0.624,1,1,5,4,1,68
0,0.624,1,1,5,6,5,161
0,0.92,1,1,5,4,1,131
0,0.624,1,1,5,6,-1,11
0,0.92,0,1,5,2,1,43
0,0.666,1,1,5,7,2,68
0,0.92,0,1,5,13,3,23
0,0.92,1,1,5,16,5,3
1,0.926,1,1,5,9,5,7
0,0.555,1,1,5,4,1,50
0,0.866,1,1,3,3,1,155
0,0.855,1,1,5,16,2,16
0,0.92,1,1,5,6,5,46
1,0.579,1,1,5,5,1,268
0,0.897,1,1,5,19,4,314
1,0.624,1,0,5,4,1,6
0,0.926,1,0,5,14,1,50
0,0.92,1,0,5,8,1,100
0,0.624,0,1,5,7,5,126
1,0.624,1,1,5,7,1,111
0,0.92,0,1,5,7,1,41
0,0.92,1,1,5,12,5,167
0,0.878,1,0,3,7,2,28
0,0.92,1,1,3,6,5,62
0,0.91,1,1,5,6,1,24
0,0.92,1,1,5,19,5,34
1,0.624,1,1,5,2,1,33
0,0.926,1,0,5,7,-1,9
1,0.743,1,1,5,4,4,15
1,0.624,1,1,5,10,2,9
0,0.848,1,1,5,9,5,8
1,0.92,1,1,5,14,4,178
1,0.698,1,0,5,5,3,22
1,0.92,0,1,5,9,2,55
0,0.924,1,1,5,11,4,31
0,0.897,1,1,5,14,2,24
0,0.926,1,1,5,11,4,21
1,0.624,1,0,3,0,-1,63
1,0.92,0,0,5,6,2,56
0,0.698,1,0,5,4,4,15
1,0.624,1,0,5,3,-1,48
0,0.897,1,0,5,2,-1,87
0,0.698,1,0,5,3,1,9
0,0.893,1,0,5,12,3,68
0,0.92,1,1,5,8,1,17
0,0.698,1,1,5,9,1,282
1,0.698,1,0,5,5,1,136
0,0.893,1,1,3,9,2,68
0,0.91,1,1,5,10,1,28
0,0.91,1,0,3,9,-1,12
0,0.923,1,1,5,5,-1,306
1,0.725,1,0,5,5,-1,39
0,0.776,1,1,3,3,1,28
0,0.884,1,1,5,2,2,10
0,0.91,1,1,5,15,5,47
0,0.91,1,0,5,2,2,266
1,0.624,1,1,5,2,1,34
0,0.91,1,1,5,10,1,44
0,0.92,1,0,3,4,-1,55
0,0.92,1,1,5,6,2,55
0,0.924,1,1,5,8,1,86
1,0.624,1,1,5,10,1,35
1,0.92,1,0,5,10,1,87
1,0.92,0,0,5,2,1,74
0,0.827,1,1,5,18,5,22
1,0.579,1,1,5,7,1,30
0,0.92,1,1,5,8,2,168
0,0.887,1,1,5,13,1,192
1,0.624,1,0,5,3,-1,44
1,0.624,1,1,5,8,-1,66
1,0.754,1,1,5,11,1,2
1,0.698,1,0,5,1,1,70
0,0.896,1,0,3,2,1,174
0,0.767,1,1,5,1,1,37
0,0.92,1,1,5,11,5,45
0,0.743,1,1,3,12,1,26
0,0.92,1,1,5,9,5,16
0,0.855,1,0,3,2,1,54
1,0.939,1,0,5,4,1,14
1,0.624,1,1,3,2,-1,32
0,0.92,0,0,5,5,1,24
0,0.897,1,0,5,3,-1,54
1,0.887,1,1,5,15,3,107
0,0.92,1,1,1,9,2,157
0,0.802,1,1,5,15,5,36
1,0.92,1,0,5,0,1,38
0,0.866,1,1,5,6,1,210
0,0.887,1,0,5,4,-1,22
0,0.913,1,1,5,11,1,45
